trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.6, 'e': 0.276511039359896}",20,15,9.833324632537815,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.6, 'e': 0.2745754620843767}",20,11,14.078460573519365,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.6, 'e': 0.2726534338497861}",30,0,37.354046195428474,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.6, 'e': 0.2707448598128376}",30,6,-41.02405045364572,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 1}",1
188,False,"{'a': 0.6, 'e': 0.2688496457941477}",30,0,-30.33228084147179,"{0: 25, 1: 0, 2: 3, 3: 2, 4: 0}",0
189,False,"{'a': 0.6, 'e': 0.2669676982735887}",25,7,27.923454838924478,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.6, 'e': 0.26509892438567356}",30,0,9.77866556930632,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
191,False,"{'a': 0.6, 'e': 0.26324323191497384}",35,3,-10.530131278861134,"{0: 29, 1: 1, 2: 1, 3: 0, 4: 1}",1
192,False,"{'a': 0.6, 'e': 0.26140052929156904}",25,0,-2.4654655351244803,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
193,False,"{'a': 0.6, 'e': 0.25957072558652805}",25,4,-56.79701106819496,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 2}",1
194,False,"{'a': 0.6, 'e': 0.25775373050742234}",25,12,11.308700290783127,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
195,False,"{'a': 0.6, 'e': 0.2559494543938704}",25,11,-9.599673206757675,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
196,False,"{'a': 0.6, 'e': 0.2541578082131133}",25,8,12.090921137774991,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
197,False,"{'a': 0.6, 'e': 0.2523787035556215}",20,9,-3.468000036426603,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
198,False,"{'a': 0.6, 'e': 0.25061205263073216}",25,4,25.23591700514505,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.6, 'e': 0.248857768262317}",30,0,-101.35366780768072,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 3}",0
200,False,"{'a': 0.6, 'e': 0.24711576388448078}",25,18,16.186257989019172,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.6, 'e': 0.24538595353728943}",20,0,-7.112444207304224,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
202,False,"{'a': 0.6, 'e': 0.2436682518625284}",20,16,7.629168951296133,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.6, 'e': 0.2419625740994907}",25,7,-8.070061620214647,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
204,False,"{'a': 0.6, 'e': 0.24026883608079427}",25,0,-6.392561305610673,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",1
205,False,"{'a': 0.6, 'e': 0.2385869542282287}",25,19,8.79634293304004,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.6, 'e': 0.2369168455486311}",20,10,15.622391606168616,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.6, 'e': 0.23525842762979068}",20,0,-46.11128300667054,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
208,False,"{'a': 0.6, 'e': 0.23361161863638213}",20,5,-0.35097528983067994,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
209,False,"{'a': 0.6, 'e': 0.23197633730592745}",25,17,16.807076353896107,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.6, 'e': 0.230352502944786}",25,16,-10.464664942621859,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
211,False,"{'a': 0.6, 'e': 0.22874003542417248}",20,3,8.51436729965483,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
212,False,"{'a': 0.6, 'e': 0.22713885517620327}",25,11,12.322042232691604,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
213,False,"{'a': 0.6, 'e': 0.22554888318996982}",20,0,-58.59077934343101,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
214,False,"{'a': 0.6, 'e': 0.22397004100764004}",25,13,9.187714003862872,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
215,False,"{'a': 0.6, 'e': 0.22240225072058656}",25,11,15.801772008543317,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.6, 'e': 0.22084543496554246}",25,0,-53.01513294314076,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
217,False,"{'a': 0.6, 'e': 0.21929951692078367}",35,17,20.084762527110932,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
218,False,"{'a': 0.6, 'e': 0.21776442030233817}",20,0,36.02936027904103,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
219,False,"{'a': 0.6, 'e': 0.2162400693602218}",35,0,-58.82386963032765,"{0: 30, 1: 2, 2: 1, 3: 0, 4: 2}",0
220,False,"{'a': 0.6, 'e': 0.21472638887470025}",25,10,-11.661936726134714,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
221,False,"{'a': 0.6, 'e': 0.21322330415257734}",25,17,13.951978718909444,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.6, 'e': 0.2117307410235093}",25,19,12.976732419817242,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.6, 'e': 0.21024862583634474}",35,19,8.597246580480281,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.6, 'e': 0.20877688545549034}",20,13,-15.883799762025332,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
225,False,"{'a': 0.6, 'e': 0.2073154472573019}",25,3,7.7036728714612375,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
226,False,"{'a': 0.6, 'e': 0.2058642391265008}",25,14,7.760404939021995,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
227,False,"{'a': 0.6, 'e': 0.20442318945261526}",35,20,33.38573522039872,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.6, 'e': 0.20299222712644696}",25,8,-4.04064887329681,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
229,False,"{'a': 0.6, 'e': 0.20157128153656184}",20,14,9.980763549211037,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.6, 'e': 0.2001602825658059}",25,11,-13.403818643125852,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
231,False,"{'a': 0.6, 'e': 0.19875916058784526}",25,10,17.051773854456684,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.6, 'e': 0.19736784646373035}",20,8,13.618780975567214,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.6, 'e': 0.19598627153848422}",25,4,6.542207171385307,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
234,False,"{'a': 0.6, 'e': 0.19461436763771484}",20,8,16.33382584875935,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.6, 'e': 0.19325206706425083}",20,4,23.458290575835395,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.6, 'e': 0.19189930259480106}",20,2,18.12374096836871,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
237,False,"{'a': 0.6, 'e': 0.19055600747663745}",20,13,14.289691419047646,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.6, 'e': 0.189222115424301}",20,3,-3.8490230118825797,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
239,False,"{'a': 0.6, 'e': 0.1878975606163309}",20,0,27.692879319623643,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
240,False,"{'a': 0.6, 'e': 0.18658227769201657}",20,0,9.738415480588062,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
241,False,"{'a': 0.6, 'e': 0.18527620174817244}",20,1,20.23925423316328,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.6, 'e': 0.18397926833593525}",20,0,17.457835395790276,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
243,False,"{'a': 0.6, 'e': 0.1826914134575837}",25,2,34.85342933713537,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.6, 'e': 0.1814125735633806}",20,6,4.161134539834151,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
245,False,"{'a': 0.6, 'e': 0.18014268554843696}",20,0,-36.122501554038145,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
246,False,"{'a': 0.6, 'e': 0.1788816867495979}",25,3,0.6201342795522187,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
247,False,"{'a': 0.6, 'e': 0.17762951494235069}",25,6,5.071401799145161,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
248,False,"{'a': 0.6, 'e': 0.17638610833775425}",20,0,2.4222699448108322,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
249,False,"{'a': 0.6, 'e': 0.17515140557938996}",20,0,-10.851928831275847,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
250,False,"{'a': 0.6, 'e': 0.17392534574033422}",20,0,-15.052108305815606,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
251,False,"{'a': 0.6, 'e': 0.1727078683201519}",25,0,30.597098383460445,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
252,False,"{'a': 0.6, 'e': 0.17149891324191083}",35,25,18.864550128136653,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.6, 'e': 0.17029842084921745}",25,17,13.192000744669201,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.6, 'e': 0.16910633190327293}",30,8,25.984720467835015,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
255,False,"{'a': 0.6, 'e': 0.16792258757995002}",20,9,19.664726356903188,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.6, 'e': 0.16674712946689035}",20,0,-15.161833794137541,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
257,False,"{'a': 0.6, 'e': 0.16557989956062213}",30,13,20.63853508234348,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.6, 'e': 0.16442084026369777}",35,9,29.190767705437494,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
259,False,"{'a': 0.6, 'e': 0.16326989438185188}",30,15,18.808652348785145,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.6, 'e': 0.16212700512117892}",25,0,-15.42296001739154,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",1
261,False,"{'a': 0.6, 'e': 0.16099211608533068}",25,14,-23.27233616841129,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
262,False,"{'a': 0.6, 'e': 0.15986517127273336}",20,5,-15.127895654827588,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
263,False,"{'a': 0.6, 'e': 0.15874611507382422}",35,18,-35.133196023926,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
264,False,"{'a': 0.6, 'e': 0.15763489226830746}",20,0,-31.534523821599468,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
265,False,"{'a': 0.6, 'e': 0.1565314480224293}",20,7,16.0130380077872,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.6, 'e': 0.1554357278862723}",20,0,29.11230309155546,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.6, 'e': 0.1543476777910684}",25,13,20.405779872552653,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.6, 'e': 0.15326724404653091}",20,10,-21.582894392033033,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
269,False,"{'a': 0.6, 'e': 0.15219437333820518}",20,2,-13.080432668481425,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
270,False,"{'a': 0.6, 'e': 0.15112901272483775}",20,9,17.743625429248,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.6, 'e': 0.1500711096357639}",20,12,3.564809515509266,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
272,False,"{'a': 0.6, 'e': 0.14902061186831353}",30,2,40.86302470858732,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.6, 'e': 0.14797746758523533}",35,9,42.72027609164988,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.6, 'e': 0.1469416253121387}",25,3,34.04552227257639,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.6, 'e': 0.14591303393495372}",25,8,-22.8288784565498,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
276,False,"{'a': 0.6, 'e': 0.14489164269740903}",20,13,-29.105207591703106,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
277,False,"{'a': 0.6, 'e': 0.14387740119852718}",20,2,23.81988390778148,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.6, 'e': 0.14287025939013748}",25,15,16.095812400004984,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.6, 'e': 0.1418701675744065}",20,7,20.533181394636067,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.6, 'e': 0.1408770764013857}",20,2,29.40349125590263,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.6, 'e': 0.13989093686657597}",25,13,17.36721484349769,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.6, 'e': 0.13891170030850994}",25,12,-8.784273987829675,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
283,False,"{'a': 0.6, 'e': 0.13793931840635038}",20,0,-5.169701797674457,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
284,False,"{'a': 0.6, 'e': 0.13697374317750594}",25,13,25.518891588065948,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.6, 'e': 0.13601492697526338}",25,15,14.088557200443779,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.6, 'e': 0.13506282248643653}",25,0,19.730763216625764,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
287,False,"{'a': 0.6, 'e': 0.13411738272903148}",20,5,-37.10817668048281,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
288,False,"{'a': 0.6, 'e': 0.13317856104992826}",30,0,40.1115514714146,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
289,False,"{'a': 0.6, 'e': 0.13224631112257876}",25,13,9.880795772938953,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
290,False,"{'a': 0.6, 'e': 0.1313205869447207}",20,6,24.4819526431252,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.6, 'e': 0.13040134283610766}",25,13,10.006987946873057,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
292,False,"{'a': 0.6, 'e': 0.1294885334362549}",25,12,19.930756019543033,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.6, 'e': 0.12858211370220113}",25,0,20.244376926765135,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
294,False,"{'a': 0.6, 'e': 0.1276820389062857}",30,15,31.085583888605044,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.6, 'e': 0.12678826463394172}",20,0,-1.9865282229414842,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
296,False,"{'a': 0.6, 'e': 0.12590074678150412}",35,24,23.837321651927645,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.6, 'e': 0.12501944155403358}",30,13,5.986934480242116,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
298,False,"{'a': 0.6, 'e': 0.12414430546315536}",25,8,-26.311615565091323,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 0}",1
299,False,"{'a': 0.6, 'e': 0.12327529532491327}",25,13,23.221189745061995,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.6, 'e': 0.12241236825763888}",20,10,-23.608531584389365,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
301,False,"{'a': 0.6, 'e': 0.1215554816798354}",25,19,10.007479800068339,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.6, 'e': 0.12070459330807655}",20,15,10.50870798391721,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.6, 'e': 0.11985966115492001}",20,0,23.92467965067034,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.6, 'e': 0.11902064352683557}",30,18,18.482808310907537,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.6, 'e': 0.11818749902214773}",25,12,21.08721611776673,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.6, 'e': 0.11736018652899269}",30,15,14.597766822453792,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
307,False,"{'a': 0.6, 'e': 0.11653866522328973}",25,13,-0.16067090195332678,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
308,False,"{'a': 0.6, 'e': 0.11572289456672671}",20,0,21.977177044626885,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
309,False,"{'a': 0.6, 'e': 0.11491283430475963}",25,19,10.206439768331547,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.6, 'e': 0.1141084444646263}",30,14,5.3755986904732165,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
311,False,"{'a': 0.6, 'e': 0.11330968535337392}",25,0,30.74390259885579,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
312,False,"{'a': 0.6, 'e': 0.1125165175559003}",20,0,-19.44404245869789,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
313,False,"{'a': 0.6, 'e': 0.111728901933009}",25,10,-16.56196460011756,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
314,False,"{'a': 0.6, 'e': 0.11094679961947794}",20,0,-8.126755003273258,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
315,False,"{'a': 0.6, 'e': 0.11017017202214159}",20,14,-3.1227870959230435,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
316,False,"{'a': 0.6, 'e': 0.1093989808179866}",20,13,14.164719364556763,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.6, 'e': 0.10863318795226069}",25,15,17.474226906921963,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.6, 'e': 0.10787275563659486}",25,15,5.437120870875286,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.6, 'e': 0.1071176463471387}",25,0,23.092548351609622,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
320,False,"{'a': 0.6, 'e': 0.10636782282270872}",30,6,32.09573245644795,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
321,False,"{'a': 0.6, 'e': 0.10562324806294976}",20,12,0.8114918133950364,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
322,False,"{'a': 0.6, 'e': 0.10488388532650912}",35,15,31.861644352796723,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.6, 'e': 0.10414969812922355}",25,16,17.283930238529035,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.6, 'e': 0.10342065024231899}",30,7,35.43750493918472,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.6, 'e': 0.10269670569062275}",20,13,12.811459090242122,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.6, 'e': 0.1019778287507884}",20,0,22.78531963750822,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.6, 'e': 0.10126398394953287}",20,5,-38.09504003738679,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
328,False,"{'a': 0.6, 'e': 0.10055513606188614}",25,13,24.966253743025764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.6, 'e': 0.09985125010945294}",20,4,28.400117565796318,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.6, 'e': 0.09915229135868676}",20,1,31.207172213445734,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.6, 'e': 0.09845822531917596}",25,12,-1.951944865320922,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
332,False,"{'a': 0.6, 'e': 0.09776901774194173}",25,13,22.922594461340097,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.6, 'e': 0.09708463461774813}",20,14,11.346930707549728,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.6, 'e': 0.0964050421754239}",35,8,39.01389206879921,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.6, 'e': 0.09573020688019593}",30,18,21.30369718620091,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.6, 'e': 0.09506009543203456}",20,10,15.668337863241575,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.6, 'e': 0.09439467476401031}",20,10,14.409730394090584,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.6, 'e': 0.09373391204066224}",35,23,23.68788593734365,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.6, 'e': 0.09307777465637761}",30,13,30.48751436851341,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.6, 'e': 0.09242623023378296}",25,11,19.916213971142486,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.6, 'e': 0.09177924662214648}",20,0,27.762250077619353,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.6, 'e': 0.09113679189579145}",20,0,-15.116318093389367,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
343,False,"{'a': 0.6, 'e': 0.09049883435252092}",25,14,-2.3429726447966095,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
344,False,"{'a': 0.6, 'e': 0.08986534251205326}",20,16,7.5011894438175135,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.6, 'e': 0.08923628511446889}",20,6,-62.640923874343464,"{0: 11, 1: 0, 2: 0, 3: 2, 4: 1}",1
346,False,"{'a': 0.6, 'e': 0.08861163111866761}",30,16,25.843354510481138,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.6, 'e': 0.08799134970083694}",20,9,17.986831568423128,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.6, 'e': 0.08737541025293108}",20,0,30.650284881180273,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
349,False,"{'a': 0.6, 'e': 0.08676378238116056}",20,8,-5.374345427295643,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
350,False,"{'a': 0.6, 'e': 0.08615643590449244}",20,5,26.04064053430169,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.6, 'e': 0.08555334085316099}",25,13,26.165246082229128,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.6, 'e': 0.08495446746718886}",30,17,1.7284812913489982,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
353,False,"{'a': 0.6, 'e': 0.08435978619491853}",20,12,15.454962910545069,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.6, 'e': 0.08376926769155411}",20,0,-12.684311745595206,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
355,False,"{'a': 0.6, 'e': 0.08318288281771323}",25,17,14.875688693312252,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.6, 'e': 0.08260060263798924}",30,11,22.824937392626104,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
357,False,"{'a': 0.6, 'e': 0.08202239841952332}",25,17,15.011976305931407,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.6, 'e': 0.08144824163058664}",25,5,32.725313827805984,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.6, 'e': 0.08087810393917254}",30,19,15.586979487473466,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.6, 'e': 0.08031195721159833}",20,8,13.500993877225312,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
361,False,"{'a': 0.6, 'e': 0.07974977351111714}",25,10,26.050412326829424,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.6, 'e': 0.07919152509653932}",25,6,11.406776537469208,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
363,False,"{'a': 0.6, 'e': 0.07863718442086355}",20,0,13.908081511799477,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
364,False,"{'a': 0.6, 'e': 0.0780867241299175}",20,1,8.758663263623767,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
365,False,"{'a': 0.6, 'e': 0.07754011706100808}",30,18,21.074234512518835,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.6, 'e': 0.07699733624158102}",25,2,-5.22480623551366,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
367,False,"{'a': 0.6, 'e': 0.07645835488788995}",20,9,19.585448444862074,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.6, 'e': 0.07592314640367473}",20,8,18.014609739266312,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
