trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
21,False,"{'a': 0.3, 'e': 0.8689303567662255}",20,11,-37.757819349953095,"{0: 6, 1: 0, 2: 1, 3: 2, 4: 0}",1
22,False,"{'a': 0.3, 'e': 0.862847844268862}",20,0,-62.990584691081956,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
23,False,"{'a': 0.3, 'e': 0.8568079093589799}",20,0,-111.445038382663,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
24,False,"{'a': 0.3, 'e': 0.8508102539934671}",30,0,-197.11411947643433,"{0: 17, 1: 0, 2: 10, 3: 0, 4: 3}",0
25,False,"{'a': 0.3, 'e': 0.8448545822155128}",20,0,-92.86145647748145,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
26,False,"{'a': 0.3, 'e': 0.8389406001400042}",30,8,-26.029356605605965,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 0}",1
27,False,"{'a': 0.3, 'e': 0.8330680159390241}",25,0,-93.83234761550011,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
28,False,"{'a': 0.3, 'e': 0.8272365398274509}",20,0,-58.45040953605073,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
29,False,"{'a': 0.3, 'e': 0.8214458840486588}",20,0,-85.76741849217822,"{0: 9, 1: 3, 2: 8, 3: 0, 4: 0}",0
30,False,"{'a': 0.3, 'e': 0.8156957628603182}",30,0,-96.45577215344716,"{0: 17, 1: 5, 2: 7, 3: 1, 4: 0}",0
31,False,"{'a': 0.3, 'e': 0.809985892520296}",20,0,-29.282723864743048,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
32,False,"{'a': 0.3, 'e': 0.8043159912726539}",25,0,-150.7229319027178,"{0: 16, 1: 1, 2: 3, 3: 3, 4: 2}",0
33,False,"{'a': 0.3, 'e': 0.7986857793337453}",25,0,-63.57596594127558,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
34,False,"{'a': 0.3, 'e': 0.7930949788784091}",30,0,-73.22945848274462,"{0: 21, 1: 2, 2: 6, 3: 1, 4: 0}",0
35,False,"{'a': 0.3, 'e': 0.7875433140262602}",30,0,-169.77746540912062,"{0: 20, 1: 0, 2: 7, 3: 0, 4: 3}",0
36,False,"{'a': 0.3, 'e': 0.7820305108280764}",25,0,-55.19538295145751,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
37,False,"{'a': 0.3, 'e': 0.7765562972522798}",25,14,-62.687374209498564,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 1}",1
38,False,"{'a': 0.3, 'e': 0.7711204031715139}",25,0,-137.55795713717572,"{0: 15, 1: 5, 2: 1, 3: 2, 4: 2}",0
39,False,"{'a': 0.3, 'e': 0.7657225603493133}",20,7,-53.89669541320791,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
40,False,"{'a': 0.3, 'e': 0.7603625024268681}",20,0,-84.75520650444207,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
41,False,"{'a': 0.3, 'e': 0.75503996490988}",20,10,2.769328857115775,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
42,False,"{'a': 0.3, 'e': 0.7497546851555108}",20,0,-46.46450937488758,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
43,False,"{'a': 0.3, 'e': 0.7445064023594222}",20,1,-128.88671107529444,"{0: 10, 1: 2, 2: 3, 3: 3, 4: 1}",1
44,False,"{'a': 0.3, 'e': 0.7392948575429062}",20,6,-32.83457521733271,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
45,False,"{'a': 0.3, 'e': 0.7341197935401059}",25,0,-39.81804106911446,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
46,False,"{'a': 0.3, 'e': 0.7289809549853252}",20,0,-75.52096559187233,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
47,False,"{'a': 0.3, 'e': 0.7238780883004279}",30,2,-130.2063578378757,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 3}",1
48,False,"{'a': 0.3, 'e': 0.718810941682325}",20,0,-32.54553852774055,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
49,False,"{'a': 0.3, 'e': 0.7137792650905487}",20,0,-225.1082107325182,"{0: 8, 1: 2, 2: 5, 3: 1, 4: 4}",0
50,False,"{'a': 0.3, 'e': 0.7087828102349149}",30,0,-7.028376212398884,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
51,False,"{'a': 0.3, 'e': 0.7038213305632703}",20,1,-81.19352484050955,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 2}",1
52,False,"{'a': 0.3, 'e': 0.6988945812493275}",35,1,-159.60505112399048,"{0: 22, 1: 3, 2: 5, 3: 2, 4: 2}",1
53,False,"{'a': 0.3, 'e': 0.6940023191805822}",25,14,-17.451027433625725,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
54,False,"{'a': 0.3, 'e': 0.6891443029463181}",20,0,-98.21745592655871,"{0: 10, 1: 4, 2: 3, 3: 3, 4: 0}",0
55,False,"{'a': 0.3, 'e': 0.6843202928256938}",20,0,-76.26522259439726,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
56,False,"{'a': 0.3, 'e': 0.679530050775914}",25,0,-125.55708714368456,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
57,False,"{'a': 0.3, 'e': 0.6747733404204826}",20,0,-71.87682261782669,"{0: 12, 1: 5, 2: 2, 3: 0, 4: 1}",0
58,False,"{'a': 0.3, 'e': 0.6700499270375393}",25,0,-84.46467226878497,"{0: 19, 1: 3, 2: 1, 3: 0, 4: 2}",0
59,False,"{'a': 0.3, 'e': 0.6653595775482765}",25,0,-131.98486488087858,"{0: 16, 1: 5, 2: 1, 3: 0, 4: 3}",0
60,False,"{'a': 0.3, 'e': 0.6607020605054386}",20,9,-29.85405644661448,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
61,False,"{'a': 0.3, 'e': 0.6560771460819005}",25,3,-58.44445121842104,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 1}",1
62,False,"{'a': 0.3, 'e': 0.6514846060593271}",25,0,-29.607275934270277,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
63,False,"{'a': 0.3, 'e': 0.6469242138169119}",25,0,-141.36868097710322,"{0: 15, 1: 5, 2: 2, 3: 0, 4: 3}",0
64,False,"{'a': 0.3, 'e': 0.6423957443201934}",25,8,-31.708161045038754,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 0}",1
65,False,"{'a': 0.3, 'e': 0.6378989741099521}",25,0,-15.39899736163292,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
66,False,"{'a': 0.3, 'e': 0.6334336812911824}",25,0,-54.989108336553606,"{0: 19, 1: 1, 2: 2, 3: 3, 4: 0}",0
67,False,"{'a': 0.3, 'e': 0.6289996455221442}",25,0,-59.43109213954284,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
68,False,"{'a': 0.3, 'e': 0.6245966480034891}",20,13,3.044667589377082,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
69,False,"{'a': 0.3, 'e': 0.6202244714674647}",30,0,-5.625624696039279,"{0: 25, 1: 4, 2: 1, 3: 0, 4: 0}",0
70,False,"{'a': 0.3, 'e': 0.6158829001671925}",30,0,-125.47053320903608,"{0: 21, 1: 3, 2: 2, 3: 2, 4: 2}",0
71,False,"{'a': 0.3, 'e': 0.6115717198660221}",30,4,-105.30564610565288,"{0: 15, 1: 5, 2: 4, 3: 1, 4: 1}",1
72,False,"{'a': 0.3, 'e': 0.60729071782696}",20,0,-73.84591527449635,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
73,False,"{'a': 0.3, 'e': 0.6030396828021712}",30,16,-5.942315205634749,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
74,False,"{'a': 0.3, 'e': 0.598818405022556}",30,1,-65.29047320361497,"{0: 22, 1: 3, 2: 2, 3: 1, 4: 1}",1
75,False,"{'a': 0.3, 'e': 0.5946266761873982}",30,18,-3.3347723940474507,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
76,False,"{'a': 0.3, 'e': 0.5904642894540864}",30,0,-92.13514575707457,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
77,False,"{'a': 0.3, 'e': 0.5863310394279078}",30,0,-45.498709561581435,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
78,False,"{'a': 0.3, 'e': 0.5822267221519124}",25,0,5.114658749033715,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
79,False,"{'a': 0.3, 'e': 0.578151135096849}",20,0,-50.421412494908985,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
80,False,"{'a': 0.3, 'e': 0.5741040771511711}",30,16,-19.910159317526798,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
81,False,"{'a': 0.3, 'e': 0.5700853486111128}",25,0,-94.52287975904554,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
82,False,"{'a': 0.3, 'e': 0.5660947511708351}",25,0,-94.60807574754656,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
83,False,"{'a': 0.3, 'e': 0.5621320879126391}",25,20,9.46975349023822,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.3, 'e': 0.5581971632972507}",20,0,-45.541586325088986,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
85,False,"{'a': 0.3, 'e': 0.55428978315417}",25,9,-29.658713658595524,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 0}",1
86,False,"{'a': 0.3, 'e': 0.5504097546720907}",20,0,-98.27251173127296,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
87,False,"{'a': 0.3, 'e': 0.5465568863893862}",20,0,-42.527744394363175,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
88,False,"{'a': 0.3, 'e': 0.5427309881846604}",20,0,-75.56141749414867,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
89,False,"{'a': 0.3, 'e': 0.5389318712673677}",20,0,-13.611861286755095,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
90,False,"{'a': 0.3, 'e': 0.5351593481684962}",30,16,-45.785553205934214,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 1}",1
91,False,"{'a': 0.3, 'e': 0.5314132327313167}",20,6,-129.90431153907173,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 3}",1
92,False,"{'a': 0.3, 'e': 0.5276933401021975}",25,0,-110.70549934793735,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 3}",0
93,False,"{'a': 0.3, 'e': 0.5239994867214821}",20,9,-44.40165426900679,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
94,False,"{'a': 0.3, 'e': 0.5203314903144317}",25,4,-89.83992973410663,"{0: 14, 1: 0, 2: 3, 3: 4, 4: 0}",1
95,False,"{'a': 0.3, 'e': 0.5166891698822307}",20,0,-29.619890008793636,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
96,False,"{'a': 0.3, 'e': 0.5130723456930552}",20,6,-73.26844560609199,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 2}",1
97,False,"{'a': 0.3, 'e': 0.5094808392732038}",20,4,-15.898280747169014,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
98,False,"{'a': 0.3, 'e': 0.5059144733982913}",20,0,-31.405161286852866,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
99,False,"{'a': 0.3, 'e': 0.5023730720845032}",20,0,-94.3493296832832,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
100,False,"{'a': 0.3, 'e': 0.49885646057991173}",25,0,5.883576264985558,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
101,False,"{'a': 0.3, 'e': 0.4953644653558523}",20,0,-18.669047359455465,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
102,False,"{'a': 0.3, 'e': 0.49189691409836134}",20,0,-37.12635697893224,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
103,False,"{'a': 0.3, 'e': 0.4884536356996728}",20,0,-77.51355257064543,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
104,False,"{'a': 0.3, 'e': 0.48503446024977515}",25,0,-44.043049020916605,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
105,False,"{'a': 0.3, 'e': 0.4816392190280267}",30,0,-134.55959591772483,"{0: 23, 1: 1, 2: 2, 3: 1, 4: 3}",0
106,False,"{'a': 0.3, 'e': 0.4782677444948305}",25,0,-46.944671057500265,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
107,False,"{'a': 0.3, 'e': 0.4749198702833667}",25,0,0.48112151455496255,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
108,False,"{'a': 0.3, 'e': 0.47159543119138314}",25,6,-21.203474997268753,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
109,False,"{'a': 0.3, 'e': 0.46829426317304346}",25,0,-54.13543020186432,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",1
110,False,"{'a': 0.3, 'e': 0.4650162033308321}",25,8,-3.8535049404186266,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
111,False,"{'a': 0.3, 'e': 0.4617610899075163}",20,8,12.859664262556342,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.3, 'e': 0.4585287622781637}",30,18,5.856830613258637,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
113,False,"{'a': 0.3, 'e': 0.4553190609422165}",30,12,-62.78683088146677,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 0}",1
114,False,"{'a': 0.3, 'e': 0.45213182751562103}",30,15,-3.1595863059650906,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
115,False,"{'a': 0.3, 'e': 0.44896690472301165}",20,0,1.0663888530842383,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
116,False,"{'a': 0.3, 'e': 0.44582413638995055}",25,0,7.172285184104967,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
117,False,"{'a': 0.3, 'e': 0.44270336743522093}",20,0,-41.16227882963524,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
118,False,"{'a': 0.3, 'e': 0.4396044438631744}",20,0,15.853160824346137,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
119,False,"{'a': 0.3, 'e': 0.43652721275613215}",35,11,2.4487863809707715,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 0}",1
120,False,"{'a': 0.3, 'e': 0.4334715222668392}",30,0,-116.86743521630679,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 2}",0
121,False,"{'a': 0.3, 'e': 0.43043722161097137}",25,0,-71.28288542826739,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
122,False,"{'a': 0.3, 'e': 0.42742416105969455}",30,18,-66.20954179540962,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 2}",1
123,False,"{'a': 0.3, 'e': 0.42443219193227666}",25,5,-40.415742734785496,"{0: 14, 1: 3, 2: 1, 3: 2, 4: 0}",1
124,False,"{'a': 0.3, 'e': 0.4214611665887507}",20,16,8.965715812233716,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.3, 'e': 0.4185109384226295}",20,6,-72.94526448502289,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 1}",1
126,False,"{'a': 0.3, 'e': 0.41558136185367106}",25,0,-157.74557890650934,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 3}",0
127,False,"{'a': 0.3, 'e': 0.41267229232069536}",25,11,-20.32285191650393,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
128,False,"{'a': 0.3, 'e': 0.4097835862744505}",25,14,16.65149481224615,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.3, 'e': 0.40691510117052937}",25,0,-10.058522107825945,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
130,False,"{'a': 0.3, 'e': 0.40406669546233565}",20,0,-56.7177257911233,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
131,False,"{'a': 0.3, 'e': 0.4012382285940993}",30,11,8.092602827471834,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
132,False,"{'a': 0.3, 'e': 0.3984295609939406}",20,14,-7.44371447034279,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
133,False,"{'a': 0.3, 'e': 0.395640554066983}",25,15,-5.705921453415182,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
134,False,"{'a': 0.3, 'e': 0.39287107018851414}",25,0,-9.612957675797837,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
135,False,"{'a': 0.3, 'e': 0.39012097269719453}",25,0,-34.55088566550155,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
136,False,"{'a': 0.3, 'e': 0.3873901258883142}",20,0,-4.139013783431283,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
137,False,"{'a': 0.3, 'e': 0.38467839500709594}",20,0,15.21303897447403,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
138,False,"{'a': 0.3, 'e': 0.3819856462420463}",20,0,-86.70384124571336,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
139,False,"{'a': 0.3, 'e': 0.37931174671835194}",30,0,-1.7490287889110876,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
140,False,"{'a': 0.3, 'e': 0.3766565644913235}",25,8,10.857738148931787,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
141,False,"{'a': 0.3, 'e': 0.37401996853988423}",20,2,4.187092022835637,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
142,False,"{'a': 0.3, 'e': 0.371401828760105}",20,0,-1.3278780878020975,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
143,False,"{'a': 0.3, 'e': 0.3688020159587843}",20,0,-25.408025713937597,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
144,False,"{'a': 0.3, 'e': 0.3662204018470728}",25,13,-21.88442310204609,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
145,False,"{'a': 0.3, 'e': 0.3636568590341433}",25,10,-4.22843901939579,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
146,False,"{'a': 0.3, 'e': 0.3611112610209043}",25,14,7.354024816115066,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
147,False,"{'a': 0.3, 'e': 0.35858348219375796}",25,0,-94.16723559730876,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
148,False,"{'a': 0.3, 'e': 0.35607339781840164}",35,23,-9.524450052744802,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
149,False,"{'a': 0.3, 'e': 0.3535808840336728}",30,12,-53.313705192046456,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
150,False,"{'a': 0.3, 'e': 0.3511058178454371}",20,0,-103.5924842395353,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
151,False,"{'a': 0.3, 'e': 0.34864807712051904}",25,16,14.694267128682073,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.3, 'e': 0.34620754058067543}",30,24,9.042588968161475,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.3, 'e': 0.3437840877966107}",25,8,-5.641611168895375,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
154,False,"{'a': 0.3, 'e': 0.3413775991820344}",20,13,2.063708553814374,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
155,False,"{'a': 0.3, 'e': 0.33898795598776016}",20,12,15.858432718138186,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.3, 'e': 0.3366150402958458}",25,13,-3.9216513690765034,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
157,False,"{'a': 0.3, 'e': 0.3342587350137749}",35,20,10.998023527599948,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.3, 'e': 0.3319189238686785}",25,7,-15.717402812041426,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
159,False,"{'a': 0.3, 'e': 0.3295954914015977}",20,5,13.320474377877423,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
160,False,"{'a': 0.3, 'e': 0.32728832296178656}",20,10,11.98142947444228,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.3, 'e': 0.32499730470105404}",35,7,-59.286809119777516,"{0: 22, 1: 1, 2: 3, 3: 1, 4: 1}",1
162,False,"{'a': 0.3, 'e': 0.3227223235681467}",25,11,15.362133595583224,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.3, 'e': 0.32046326730316965}",25,14,14.508148537456046,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.3, 'e': 0.31822002443204744}",20,0,0.06099563602467217,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
165,False,"{'a': 0.3, 'e': 0.3159924842610231}",20,8,19.083462499238355,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.3, 'e': 0.31378053687119595}",20,14,12.64028907659538,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.3, 'e': 0.31158407311309755}",20,12,2.0246773512652494,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
168,False,"{'a': 0.3, 'e': 0.3094029846013059}",20,12,8.870631383876445,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.3, 'e': 0.30723716370909676}",20,5,-12.406023910306734,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
170,False,"{'a': 0.3, 'e': 0.30508650356313305}",30,17,-33.16337829250179,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
171,False,"{'a': 0.3, 'e': 0.30295089803819114}",20,0,-69.7312188673287,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
172,False,"{'a': 0.3, 'e': 0.3008302417519238}",25,16,-47.85546437124643,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 1}",1
173,False,"{'a': 0.3, 'e': 0.2987244300596603}",25,15,19.63637812694112,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.3, 'e': 0.2966333590492427}",20,11,7.442919480376503,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
175,False,"{'a': 0.3, 'e': 0.294556925535898}",30,4,8.150415285669693,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 0}",1
176,False,"{'a': 0.3, 'e': 0.2924950270571467}",25,16,-7.1645579123610625,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
177,False,"{'a': 0.3, 'e': 0.2904475618677467}",25,19,11.949125964247322,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.3, 'e': 0.28841442893467245}",25,9,14.121698913506425,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
179,False,"{'a': 0.3, 'e': 0.28639552793212975}",20,14,10.100182026550197,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.3, 'e': 0.28439075923660484}",20,2,-72.75552588620505,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
181,False,"{'a': 0.3, 'e': 0.28240002392194863}",25,0,-35.4633412842819,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
182,False,"{'a': 0.3, 'e': 0.28042322375449497}",20,9,20.5124801367185,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.3, 'e': 0.2784602611882135}",20,0,17.787679187011733,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
184,False,"{'a': 0.3, 'e': 0.276511039359896}",25,13,-9.00531779681768,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
